checkpoint,configuration,seed,sample_id,word_position,operation,target_word,predicted_word,target_sentence,predicted_sentence,filename
2750,focused,5107,1,8,correct,दिया,दिया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आपका आवरंशो कर्ज कर्ज कुछ भेट दिया गया है,step_2750/focused/seed_5107/step2750_focused_seed5107_01_namaste_order_sent.wav
2750,focused,5107,1,9,correct,गया,गया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आपका आवरंशो कर्ज कर्ज कुछ भेट दिया गया है,step_2750/focused/seed_5107/step2750_focused_seed5107_01_namaste_order_sent.wav
2750,focused,5107,1,10,correct,है,है,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ति आपका आवरंशो कर्ज कर्ज कुछ भेट दिया गया है,step_2750/focused/seed_5107/step2750_focused_seed5107_01_namaste_order_sent.wav
2750,focused,5107,2,1,correct,आपका,आपका,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,2,insertion,,रिफ,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,3,substitution,रिफंड,तरलम,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,4,substitution,अगले,नरे,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,5,substitution,पाँच,पांट,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,6,correct,कार्य,कार्य,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,7,substitution,दिवसों,दुमिया,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,8,substitution,में,आमिना,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,9,substitution,आपके,के,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,10,correct,खाते,खाते,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,11,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,12,substitution,जमा,धवा,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,13,correct,कर,कर,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,14,correct,दिया,दिया,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,15,insertion,,जाईये,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,2,16,substitution,जाएगा,गई,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिफ तरलम नरे पांट कार्य दुमिया आमिना के खाते में धवा कर दिया जाईये गई,step_2750/focused/seed_5107/step2750_focused_seed5107_02_refund_status.wav
2750,focused,5107,3,1,correct,क्या,क्या,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरशर्टा कर साखूं,step_2750/focused/seed_5107/step2750_focused_seed5107_03_further_assistance.wav
2750,focused,5107,3,2,correct,मैं,मैं,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरशर्टा कर साखूं,step_2750/focused/seed_5107/step2750_focused_seed5107_03_further_assistance.wav
2750,focused,5107,3,3,correct,आपकी,आपकी,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरशर्टा कर साखूं,step_2750/focused/seed_5107/step2750_focused_seed5107_03_further_assistance.wav
2750,focused,5107,3,4,correct,किसी,किसी,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरशर्टा कर साखूं,step_2750/focused/seed_5107/step2750_focused_seed5107_03_further_assistance.wav
2750,focused,5107,3,5,correct,और,और,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरशर्टा कर साखूं,step_2750/focused/seed_5107/step2750_focused_seed5107_03_further_assistance.wav
2750,focused,5107,3,6,substitution,सहायता,सरशर्टा,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरशर्टा कर साखूं,step_2750/focused/seed_5107/step2750_focused_seed5107_03_further_assistance.wav
2750,focused,5107,3,7,correct,कर,कर,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरशर्टा कर साखूं,step_2750/focused/seed_5107/step2750_focused_seed5107_03_further_assistance.wav
2750,focused,5107,3,8,deletion,सकता,,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरशर्टा कर साखूं,step_2750/focused/seed_5107/step2750_focused_seed5107_03_further_assistance.wav
2750,focused,5107,3,9,substitution,हूँ,साखूं,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सरशर्टा कर साखूं,step_2750/focused/seed_5107/step2750_focused_seed5107_03_further_assistance.wav
2750,focused,5107,4,1,substitution,धन्यवाद,धन्चाई,धन्यवाद आपका दिन शुभ हो,धन्चाई आधा दिन शैर है,step_2750/focused/seed_5107/step2750_focused_seed5107_04_thank_you.wav
2750,focused,5107,4,2,substitution,आपका,आधा,धन्यवाद आपका दिन शुभ हो,धन्चाई आधा दिन शैर है,step_2750/focused/seed_5107/step2750_focused_seed5107_04_thank_you.wav
2750,focused,5107,4,3,correct,दिन,दिन,धन्यवाद आपका दिन शुभ हो,धन्चाई आधा दिन शैर है,step_2750/focused/seed_5107/step2750_focused_seed5107_04_thank_you.wav
2750,focused,5107,4,4,substitution,शुभ,शैर,धन्यवाद आपका दिन शुभ हो,धन्चाई आधा दिन शैर है,step_2750/focused/seed_5107/step2750_focused_seed5107_04_thank_you.wav
2750,focused,5107,4,5,substitution,हो,है,धन्यवाद आपका दिन शुभ हो,धन्चाई आधा दिन शैर है,step_2750/focused/seed_5107/step2750_focused_seed5107_04_thank_you.wav
2750,focused,5107,5,1,insertion,,कुरियप,कृपया अपना ऑर्डर नंबर बताइए,कुरियप प्या अपना आद्धर्म बर्दल्लाम बर्दाईये के,step_2750/focused/seed_5107/step2750_focused_seed5107_05_order_number.wav
2750,focused,5107,5,2,substitution,कृपया,प्या,कृपया अपना ऑर्डर नंबर बताइए,कुरियप प्या अपना आद्धर्म बर्दल्लाम बर्दाईये के,step_2750/focused/seed_5107/step2750_focused_seed5107_05_order_number.wav
2750,focused,5107,5,3,correct,अपना,अपना,कृपया अपना ऑर्डर नंबर बताइए,कुरियप प्या अपना आद्धर्म बर्दल्लाम बर्दाईये के,step_2750/focused/seed_5107/step2750_focused_seed5107_05_order_number.wav
2750,focused,5107,5,4,insertion,,आद्धर्म,कृपया अपना ऑर्डर नंबर बताइए,कुरियप प्या अपना आद्धर्म बर्दल्लाम बर्दाईये के,step_2750/focused/seed_5107/step2750_focused_seed5107_05_order_number.wav
2750,focused,5107,5,5,substitution,ऑर्डर,बर्दल्लाम,कृपया अपना ऑर्डर नंबर बताइए,कुरियप प्या अपना आद्धर्म बर्दल्लाम बर्दाईये के,step_2750/focused/seed_5107/step2750_focused_seed5107_05_order_number.wav
2750,focused,5107,5,6,substitution,नंबर,बर्दाईये,कृपया अपना ऑर्डर नंबर बताइए,कुरियप प्या अपना आद्धर्म बर्दल्लाम बर्दाईये के,step_2750/focused/seed_5107/step2750_focused_seed5107_05_order_number.wav
2750,focused,5107,5,7,substitution,बताइए,के,कृपया अपना ऑर्डर नंबर बताइए,कुरियप प्या अपना आद्धर्म बर्दल्लाम बर्दाईये के,step_2750/focused/seed_5107/step2750_focused_seed5107_05_order_number.wav
2750,moderate,3407,1,1,substitution,नमस्ते,नमस्ती,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका अपरविर्टर्जक पूर्वक बीजे दिया गया है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_01_namaste_order_sent.wav
2750,moderate,3407,1,2,correct,आपका,आपका,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका अपरविर्टर्जक पूर्वक बीजे दिया गया है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_01_namaste_order_sent.wav
2750,moderate,3407,1,3,substitution,ऑर्डर,अपरविर्टर्जक,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका अपरविर्टर्जक पूर्वक बीजे दिया गया है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_01_namaste_order_sent.wav
2750,moderate,3407,1,4,substitution,सफलतापूर्वक,पूर्वक,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका अपरविर्टर्जक पूर्वक बीजे दिया गया है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_01_namaste_order_sent.wav
2750,moderate,3407,1,5,substitution,भेज,बीजे,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका अपरविर्टर्जक पूर्वक बीजे दिया गया है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_01_namaste_order_sent.wav
2750,moderate,3407,1,6,correct,दिया,दिया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका अपरविर्टर्जक पूर्वक बीजे दिया गया है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_01_namaste_order_sent.wav
2750,moderate,3407,1,7,correct,गया,गया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका अपरविर्टर्जक पूर्वक बीजे दिया गया है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_01_namaste_order_sent.wav
2750,moderate,3407,1,8,correct,है,है,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नमस्ती आपका अपरविर्टर्जक पूर्वक बीजे दिया गया है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_01_namaste_order_sent.wav
2750,moderate,3407,2,1,correct,आपका,आपका,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,2,deletion,रिफंड,,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,3,substitution,अगले,रिवर्जन,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,4,substitution,पाँच,अभिहंड,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,5,substitution,कार्य,कारियर,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,6,substitution,दिवसों,जड़ु,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,7,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,8,substitution,आपके,आके,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,9,correct,खाते,खाते,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,10,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,11,substitution,जमा,दमा,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,12,correct,कर,कर,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,13,correct,दिया,दिया,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,14,insertion,,जाईब,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,2,15,substitution,जाएगा,है,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रिवर्जन अभिहंड कारियर जड़ु में आके खाते में दमा कर दिया जाईब है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_02_refund_status.wav
2750,moderate,3407,3,1,correct,क्या,क्या,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,3,2,correct,मैं,मैं,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,3,3,correct,आपकी,आपकी,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,3,4,correct,किसी,किसी,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,3,5,correct,और,और,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,3,6,insertion,,सर्शा,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,3,7,substitution,सहायता,रिता,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,3,8,correct,कर,कर,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,3,9,correct,सकता,सकता,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,3,10,correct,हूँ,हूँ,क्या मैं आपकी किसी और सहायता कर सकता हूँ,क्या मैं आपकी किसी और सर्शा रिता कर सकता हूँ,step_2750/moderate/seed_3407/step2750_moderate_seed3407_03_further_assistance.wav
2750,moderate,3407,4,1,insertion,,भर्नाद,धन्यवाद आपका दिन शुभ हो,भर्नाद आद एप अदेन शेर है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_04_thank_you.wav
2750,moderate,3407,4,2,substitution,धन्यवाद,आद,धन्यवाद आपका दिन शुभ हो,भर्नाद आद एप अदेन शेर है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_04_thank_you.wav
2750,moderate,3407,4,3,substitution,आपका,एप,धन्यवाद आपका दिन शुभ हो,भर्नाद आद एप अदेन शेर है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_04_thank_you.wav
2750,moderate,3407,4,4,substitution,दिन,अदेन,धन्यवाद आपका दिन शुभ हो,भर्नाद आद एप अदेन शेर है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_04_thank_you.wav
2750,moderate,3407,4,5,substitution,शुभ,शेर,धन्यवाद आपका दिन शुभ हो,भर्नाद आद एप अदेन शेर है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_04_thank_you.wav
2750,moderate,3407,4,6,substitution,हो,है,धन्यवाद आपका दिन शुभ हो,भर्नाद आद एप अदेन शेर है,step_2750/moderate/seed_3407/step2750_moderate_seed3407_04_thank_you.wav
2750,moderate,3407,5,1,substitution,कृपया,कुरिपिया,कृपया अपना ऑर्डर नंबर बताइए,कुरिपिया अपना अबड ब्रणा मदले हगे,step_2750/moderate/seed_3407/step2750_moderate_seed3407_05_order_number.wav
2750,moderate,3407,5,2,correct,अपना,अपना,कृपया अपना ऑर्डर नंबर बताइए,कुरिपिया अपना अबड ब्रणा मदले हगे,step_2750/moderate/seed_3407/step2750_moderate_seed3407_05_order_number.wav
2750,moderate,3407,5,3,insertion,,अबड,कृपया अपना ऑर्डर नंबर बताइए,कुरिपिया अपना अबड ब्रणा मदले हगे,step_2750/moderate/seed_3407/step2750_moderate_seed3407_05_order_number.wav
2750,moderate,3407,5,4,substitution,ऑर्डर,ब्रणा,कृपया अपना ऑर्डर नंबर बताइए,कुरिपिया अपना अबड ब्रणा मदले हगे,step_2750/moderate/seed_3407/step2750_moderate_seed3407_05_order_number.wav
2750,moderate,3407,5,5,substitution,नंबर,मदले,कृपया अपना ऑर्डर नंबर बताइए,कुरिपिया अपना अबड ब्रणा मदले हगे,step_2750/moderate/seed_3407/step2750_moderate_seed3407_05_order_number.wav
2750,moderate,3407,5,6,substitution,बताइए,हगे,कृपया अपना ऑर्डर नंबर बताइए,कुरिपिया अपना अबड ब्रणा मदले हगे,step_2750/moderate/seed_3407/step2750_moderate_seed3407_05_order_number.wav
2750,moderate,4107,1,1,insertion,,नम,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,1,2,substitution,नमस्ते,से,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,1,3,correct,आपका,आपका,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,1,4,insertion,,आबर,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,1,5,substitution,ऑर्डर,डोनरगर,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,1,6,substitution,सफलतापूर्वक,गोब,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,1,7,substitution,भेज,वे,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,1,8,correct,दिया,दिया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,1,9,correct,गया,गया,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,1,10,correct,है,है,नमस्ते आपका ऑर्डर सफलतापूर्वक भेज दिया गया है,नम से आपका आबर डोनरगर गोब वे दिया गया है,step_2750/moderate/seed_4107/step2750_moderate_seed4107_01_namaste_order_sent.wav
2750,moderate,4107,2,1,correct,आपका,आपका,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रुविल मनदे पांच कारिदव में आपके खोचे में दवा कर दिया जैगाई ही,step_2750/moderate/seed_4107/step2750_moderate_seed4107_02_refund_status.wav
2750,moderate,4107,2,2,deletion,रिफंड,,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रुविल मनदे पांच कारिदव में आपके खोचे में दवा कर दिया जैगाई ही,step_2750/moderate/seed_4107/step2750_moderate_seed4107_02_refund_status.wav
2750,moderate,4107,2,3,substitution,अगले,रुविल,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रुविल मनदे पांच कारिदव में आपके खोचे में दवा कर दिया जैगाई ही,step_2750/moderate/seed_4107/step2750_moderate_seed4107_02_refund_status.wav
2750,moderate,4107,2,4,substitution,पाँच,मनदे,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रुविल मनदे पांच कारिदव में आपके खोचे में दवा कर दिया जैगाई ही,step_2750/moderate/seed_4107/step2750_moderate_seed4107_02_refund_status.wav
2750,moderate,4107,2,5,substitution,कार्य,पांच,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रुविल मनदे पांच कारिदव में आपके खोचे में दवा कर दिया जैगाई ही,step_2750/moderate/seed_4107/step2750_moderate_seed4107_02_refund_status.wav
2750,moderate,4107,2,6,substitution,दिवसों,कारिदव,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रुविल मनदे पांच कारिदव में आपके खोचे में दवा कर दिया जैगाई ही,step_2750/moderate/seed_4107/step2750_moderate_seed4107_02_refund_status.wav
2750,moderate,4107,2,7,correct,में,में,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रुविल मनदे पांच कारिदव में आपके खोचे में दवा कर दिया जैगाई ही,step_2750/moderate/seed_4107/step2750_moderate_seed4107_02_refund_status.wav
2750,moderate,4107,2,8,correct,आपके,आपके,आपका रिफंड अगले पाँच कार्य दिवसों में आपके खाते में जमा कर दिया जाएगा,आपका रुविल मनदे पांच कारिदव में आपके खोचे में दवा कर दिया जैगाई ही,step_2750/moderate/seed_4107/step2750_moderate_seed4107_02_refund_status.wav
